university;faculty;department;price;preference_discount;preference_price;preference_info
Antalya Bilim Üniversitesi;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli);200640.0;0;;No preference discount available.
Atılım Üniversitesi;;Beslenme ve Diyetetik (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Bilişim Sistemleri Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Çocuk Gelişimi (Fakülte) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Endüstri Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Endüstriyel Tasarım (Fakülte) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Enerji Sistemleri Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Fizyoterapi ve Rehabilitasyon (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Grafik Tasarımı (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Halkla İlişkiler ve Reklamcılık (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Havacılık ve Uzay Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Havacılık Yönetimi (Yüksekokul) (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Hemşirelik (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Hukuk (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;İktisat (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;İktisat (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;İngiliz Dili ve Edebiyatı (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;İngilizce Mütercim ve Tercümanlık (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;İnşaat Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;İşletme (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;İşletme (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Kimya Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Makine Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Maliye (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Matematik (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Mekatronik Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Metalurji ve Malzeme Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Mimarlık (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Odyoloji (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Otomotiv Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Psikoloji (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Siyaset Bilimi ve Kamu Yönetimi (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Tekstil ve Moda Tasarımı (Fakülte) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Turizm İşletmeciliği (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Uçak Elektrik ve Elektroniği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Uçak Gövde ve Motor Bakımı (Yüksekokul) (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Uluslararası İlişkiler (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Uluslararası Ticaret ve Lojistik (Fakülte) (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Yazılım Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);201000.0;0;;No preference discount available.
Atılım Üniversitesi;;Ameliyathane Hizmetleri (%50 İndirimli);177000.0;0;;No preference discount available.
Atılım Üniversitesi;;Anestezi (%50 İndirimli);177000.0;0;;No preference discount available.
Atılım Üniversitesi;;E-Ticaret ve Pazarlama (%50 İndirimli);177000.0;0;;No preference discount available.
Atılım Üniversitesi;;Fizyoterapi (%50 İndirimli);177000.0;0;;No preference discount available.
Atılım Üniversitesi;;İlk ve Acil Yardım (%50 İndirimli);177000.0;0;;No preference discount available.
Atılım Üniversitesi;;Tıbbi Görüntüleme Teknikleri (%50 İndirimli);177000.0;0;;No preference discount available.
Atılım Üniversitesi;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli);177000.0;0;;No preference discount available.
Avrasya Üniversitesi;;Beslenme ve Diyetetik (Fakülte) (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Bilgisayar Mühendisliği (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Çocuk Gelişimi (Fakülte) (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Ergoterapi (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Fizyoterapi ve Rehabilitasyon (Fakülte) (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Gastronomi ve Mutfak Sanatları (Yüksekokul) (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Görsel İletişim Tasarımı (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli) (4 Yıllık);154000.0;10;138600.0;A preference discount of 10% is available (price after discount: 138600.0).
Avrasya Üniversitesi;;İngiliz Dili ve Edebiyatı (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;İngilizce Mütercim ve Tercümanlık (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;İnşaat Mühendisliği (%50 İndirimli) (4 Yıllık);110000.0;10;99000.0;A preference discount of 10% is available (price after discount: 99000.0).
Avrasya Üniversitesi;;Mimarlık (%50 İndirimli) (4 Yıllık);110000.0;10;99000.0;A preference discount of 10% is available (price after discount: 99000.0).
Avrasya Üniversitesi;;Moleküler Biyoloji ve Genetik (İngilizce) (%50 İndirimli) (4 Yıllık);154000.0;10;138600.0;A preference discount of 10% is available (price after discount: 138600.0).
Avrasya Üniversitesi;;Odyoloji (Fakülte) (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Siyaset Bilimi ve Kamu Yönetimi (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Türk Dili ve Edebiyatı (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Yeni Medya ve İletişim (%50 İndirimli) (4 Yıllık);137500.0;10;123750.0;A preference discount of 10% is available (price after discount: 123750.0).
Avrasya Üniversitesi;;Ağız ve Diş Sağlığı (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Aşçılık (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Bilgisayar Programcılığı (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Bilişim Güvenliği Teknolojisi (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Çocuk Gelişimi (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Dış Ticaret (%50 İndirimli);77000.0;10;69300.0;A preference discount of 10% is available (price after discount: 69300.0).
Avrasya Üniversitesi;;Diş Protez Teknolojisi (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Eczane Hizmetleri (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Elektronörofizyoloji (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;E-Ticaret ve Pazarlama (%50 İndirimli);77000.0;10;69300.0;A preference discount of 10% is available (price after discount: 69300.0).
Avrasya Üniversitesi;;Fizyoterapi (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Halkla İlişkiler ve Tanıtım (%50 İndirimli);77000.0;10;69300.0;A preference discount of 10% is available (price after discount: 69300.0).
Avrasya Üniversitesi;;Harita ve Kadastro (%50 İndirimli);77000.0;10;69300.0;A preference discount of 10% is available (price after discount: 69300.0).
Avrasya Üniversitesi;;İç Mekan Tasarımı (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;İnşaat Teknolojisi (%50 İndirimli);77000.0;10;69300.0;A preference discount of 10% is available (price after discount: 69300.0).
Avrasya Üniversitesi;;İş Sağlığı ve Güvenliği (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;İş ve Uğraşı Terapisi (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Lojistik (%50 İndirimli);77000.0;10;69300.0;A preference discount of 10% is available (price after discount: 69300.0).
Avrasya Üniversitesi;;Mimari Restorasyon (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Moda Tasarımı (%50 İndirimli);77000.0;10;69300.0;A preference discount of 10% is available (price after discount: 69300.0).
Avrasya Üniversitesi;;Odyometri (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Optisyenlik (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Ortopedik Protez ve Ortez (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Patoloji Laboratuvar Teknikleri (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Radyo ve Televizyon Programcılığı (%50 İndirimli);;10;;A preference discount of 10% is available.
Avrasya Üniversitesi;;Sivil Havacılık Kabin Hizmetleri (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Avrasya Üniversitesi;;Sosyal Hizmetler (%50 İndirimli);77000.0;10;69300.0;A preference discount of 10% is available (price after discount: 69300.0).
Avrasya Üniversitesi;;Tıbbi Laboratuvar Teknikleri (%50 İndirimli);99000.0;10;89100.0;A preference discount of 10% is available (price after discount: 89100.0).
Bahçeşehir Kıbrıs Üniversitesi;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli);85245.0;0;;No preference discount available.
Bahçeşehir Kıbrıs Üniversitesi;;Gastronomi ve Mutfak Sanatları (İngilizce) (%50 İndirimli);85245.0;0;;No preference discount available.
Bahçeşehir Kıbrıs Üniversitesi;;İşletme (İngilizce) (%50 İndirimli);85245.0;0;;No preference discount available.
Bahçeşehir Kıbrıs Üniversitesi;;Psikoloji (İngilizce) (%50 İndirimli);85245.0;0;;No preference discount available.
Bahçeşehir Kıbrıs Üniversitesi;;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (%50 indirimli);85245.0;0;;No preference discount available.
Bahçeşehir Kıbrıs Üniversitesi;;Yazılım Mühendisliği (İngilizce) (%50 İndirimli);85245.0;0;;No preference discount available.
Bahçeşehir Kıbrıs Üniversitesi;;Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli);85245.0;0;;No preference discount available.
Başkent Üniversitesi;;Amerikan Kültürü ve Edebiyatı (İngilizce) (%50 İndirimli) (4 Yıllık);455000.0;0;;No preference discount available.
Başkent Üniversitesi;;Beslenme ve Diyetetik (Fakülte) (%25 İndirimli) (4 Yıllık);705000.0;0;;No preference discount available.
Başkent Üniversitesi;;Bilgisayar Mühendisliği (%25 İndirimli) (4 Yıllık);742500.0;0;;No preference discount available.
Başkent Üniversitesi;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli) (4 Yıllık);495000.0;0;;No preference discount available.
Başkent Üniversitesi;;Biyomedikal Mühendisliği (%50 İndirimli) (4 Yıllık);495000.0;0;;No preference discount available.
